Time [s],Channel 7
0.000000000,1
0.022248562,0
0.022289312,1
0.024676312,0
0.024714063,1
0.024884375,0
0.024922312,1
0.025092312,0
0.025131937,1
0.025300437,0
0.025339312,1
0.025508438,0
0.025545938,1
0.025820250,0
0.025860500,1
0.026132250,0
0.026169000,1
0.026169062,0
0.026171063,1
0.026444250,0
0.026483125,1
0.026652375,0
0.026689500,1
0.026964313,0
0.027002813,1
0.027172375,0
0.027209312,1
0.027692438,0
0.027729750,1
0.028108312,0
0.028146500,1
0.029252062,0
0.029294875,1
0.029876188,0
0.029916313,1
0.052457938,0
0.052499250,1
0.054885750,0
0.054925000,1
0.055093875,0
0.055131813,1
0.055301875,0
0.055339313,1
0.055509812,0
0.055546125,1
0.055546187,0
0.055548125,1
0.055717812,0
0.055757313,1
0.056029688,0
0.056071062,1
0.056341750,0
0.056380063,1
0.056757812,0
0.056794500,1
0.057384438,0
0.057424750,1
0.057592625,0
0.057631562,1
0.058114313,0
0.058151313,1
0.058633625,0
0.058673188,1
0.059050875,0
0.059087000,1
0.059258688,0
0.059295313,1
0.059881500,0
0.059921438,1
0.060089625,0
0.060127375,1
0.060506688,0
0.060543187,1
0.061026000,0
0.061064750,1
0.062173875,0
0.062211312,1
0.062902438,0
0.062942750,1
0.102474500,0
0.102514125,1
0.104910062,0
0.104948562,1
0.105118125,0
0.105157687,1
0.105326188,0
0.105365125,1
0.105534188,0
0.105571875,1
0.105742250,0
0.105779750,1
0.106054063,0
0.106095312,1
0.106366000,0
0.106405625,1
0.106678063,0
0.106716312,1
0.106886125,0
0.106923688,1
0.107302000,0
0.107341312,1
0.107510125,0
0.107549188,1
0.108030062,0
0.108070438,1
0.108446000,0
0.108485813,1
0.109589937,0
0.109631250,1
0.110110000,0
0.110150250,1
0.110422188,0
0.110461062,1
0.132371938,0
0.132413063,1
0.134791812,0
0.134830312,1
0.134999875,0
0.135037375,1
0.135207938,0
0.135244562,1
0.135415937,0
0.135452625,1
0.135623812,0
0.135661937,1
0.135935750,0
0.135975625,1
0.136247813,0
0.136286875,1
0.136663937,0
0.136699812,1
0.137165563,0
0.137204750,1
0.137372437,0
0.137410063,1
0.137889188,0
0.137929313,1
0.138302687,0
0.138342625,1
0.139440000,0
0.139478187,1
0.140266937,0
0.140306812,1
0.140577125,0
0.140615812,1
0.141301062,0
0.141336563,1
0.141714375,0
0.141751187,1
0.142231313,0
0.142269813,1
0.142438125,0
0.142474938,1
0.182372625,0
0.182413500,1
0.184792500,0
0.184832625,1
0.185000625,0
0.185038500,1
0.185208687,0
0.185245250,1
0.185416688,0
0.185453375,1
0.185624625,0
0.185661625,1
0.185936563,0
0.185975063,1
0.186248500,0
0.186287875,1
0.186560438,0
0.186601500,1
0.186768625,0
0.186807813,1
0.187080562,0
0.187118813,1
0.187392687,0
0.187429812,1
0.187808625,0
0.187846062,1
0.188224500,0
0.188263625,1
0.189368437,0
0.189408562,1
0.189576562,0
0.189614375,1
0.189992375,0
0.190032125,1
0.212334750,0
0.212376813,1
0.214754562,0
0.214793062,1
0.214962687,0
0.214999000,1
0.215170688,0
0.215210062,1
0.215378750,0
0.215417438,1
0.215586750,0
0.215624188,1
0.215898625,0
0.215938750,1
0.216210625,0
0.216250250,1
0.216626687,0
0.216663937,1
0.217257000,0
0.217295875,1
0.217573062,0
0.217609125,1
0.217994437,0
0.218031063,1
0.218414812,0
0.218451750,1
0.218729563,0
0.218767750,1
0.218939812,0
0.218977937,1
0.219570313,0
0.219610438,1
0.219780750,0
0.219818750,1
0.220304500,0
0.220345125,1
0.220723875,0
0.220763750,1
0.221883875,0
0.221923125,1
0.222305375,0
0.222341188,1
0.222515625,0
0.222550625,1
0.262303875,0
0.262345188,1
0.264731687,0
0.264771875,1
0.264939812,0
0.264979062,1
0.265147875,0
0.265186375,1
0.265355875,0
0.265393812,1
0.265563812,0
0.265602063,1
0.265875688,0
0.265915687,1
0.266187687,0
0.266228313,1
0.266499688,0
0.266538500,1
0.266707812,0
0.266746313,1
0.267019750,0
0.267058750,1
0.267539937,0
0.267576000,1
0.267747813,0
0.267785063,1
0.268163750,0
0.268201437,1
0.269307500,0
0.269347813,1
0.269723625,0
0.269763875,1
0.269931812,0
0.269968812,1
0.292433063,0
0.292473625,1
0.294860813,0
0.294898750,1
0.295068938,0
0.295106375,1
0.295276875,0
0.295315125,1
0.295484875,0
0.295523125,1
0.295692937,0
0.295730000,1
0.296004812,0
0.296042937,1
0.296316813,0
0.296354625,1
0.296732875,0
0.296771250,1
0.297154062,0
0.297192813,1
0.297675437,0
0.297712562,1
0.297883312,0
0.297919375,1
0.298402312,0
0.298440750,1
0.298610312,0
0.298648000,1
0.298921437,0
0.298962375,1
0.299647312,0
0.299687062,1
0.299959812,0
0.299997313,1
0.300894500,0
0.300935375,1
0.302041750,0
0.302078625,1
0.302456312,0
0.302495750,1
0.302873187,0
0.302909062,1
0.342306125,0
0.342347687,1
0.344733937,0
0.344773063,1
0.344942062,0
0.344978562,1
0.345150063,0
0.345187375,1
0.345358063,0
0.345395125,1
0.345566000,0
0.345602750,1
0.345877938,0
0.345915875,1
0.346189875,0
0.346228625,1
0.346501875,0
0.346540313,1
0.346709938,0
0.346749188,1
0.347021875,0
0.347060062,1
0.347229937,0
0.347269812,1
0.347750000,0
0.347785875,1
0.348165875,0
0.348206063,1
0.349309750,0
0.349349625,1
0.349933687,0
0.349975313,1
0.372450938,0
0.372492938,1
0.374886625,0
0.374925687,1
0.375094688,0
0.375131687,1
0.375302688,0
0.375342125,1
0.375510687,0
0.375550000,1
0.375718687,0
0.375757000,1
0.376030562,0
0.376070125,1
0.376342625,0
0.376381062,1
0.376758688,0
0.376797000,1
0.377388438,0
0.377427687,1
0.377598063,0
0.377635063,1
0.378123375,0
0.378159187,1
0.378646375,0
0.378684875,1
0.379066438,0
0.379102687,1
0.379102750,0
0.379104312,1
0.379276000,0
0.379313250,1
0.379903188,0
0.379941937,1
0.380112750,0
0.380149500,1
0.380532875,0
0.380569000,1
0.381055812,0
0.381095312,1
0.382211813,0
0.382249312,1
0.382945500,0
0.382985562,1
0.422363437,0
0.422404438,1
0.424775500,0
0.424813750,1
0.424983563,0
0.425021250,1
0.425191625,0
0.425228063,1
0.425399625,0
0.425436062,1
0.425607562,0
0.425646875,1
0.425919437,0
0.425959562,1
0.426231500,0
0.426270563,1
0.426543438,0
0.426583625,1
0.426751563,0
0.426789625,1
0.427063437,0
0.427103875,1
0.427271562,0
0.427309750,1
0.427791500,0
0.427831063,1
0.428207438,0
0.428245875,1
0.429351375,0
0.429391062,1
0.429871375,0
0.429909312,1
0.430183563,0
0.430220875,1
0.452468875,0
0.452509500,1
0.452509563,0
0.452511125,1
0.454896562,0
0.454937812,1
0.455104813,0
0.455143062,1
0.455312812,0
0.455348937,1
0.455520812,0
0.455558375,1
0.455728813,0
0.455765688,1
0.456040625,0
0.456079750,1
0.456352625,0
0.456392562,1
0.456768687,0
0.456806625,1
0.457238375,0
0.457278562,1
0.457445188,0
0.457484375,1
0.457962062,0
0.458001250,1
0.458375563,0
0.458416000,1
0.459512812,0
0.459552625,1
0.460339750,0
0.460379125,1
0.460649937,0
0.460688625,1
0.461373875,0
0.461410688,1
0.461787250,0
0.461823688,1
0.462304063,0
0.462343312,1
0.462511000,0
0.462548187,1
0.502286875,0
0.502330250,1
0.504698875,0
0.504739562,1
0.504907062,0
0.504943375,1
0.505115000,0
0.505154187,1
0.505323000,0
0.505361000,1
0.505531063,0
0.505568250,1
0.505842937,0
0.505882562,1
0.506154937,0
0.506192500,1
0.506466938,0
0.506506187,1
0.506675000,0
0.506713312,1
0.506986938,0
0.507025875,1
0.507299063,0
0.507337438,1
0.507715062,0
0.507751875,1
0.508130938,0
0.508168562,1
0.509274688,0
0.509316063,1
0.509483000,0
0.509521375,1
0.509898813,0
0.509938250,1
0.532353000,0
0.532393937,1
0.534788625,0
0.534826812,1
0.534996750,0
0.535033813,1
0.535204750,0
0.535242750,1
0.535412688,0
0.535451625,1
0.535620750,0
0.535659187,1
0.535932625,0
0.535972500,1
0.536244625,0
0.536283125,1
0.536660750,0
0.536698750,1
0.537187688,0
0.537228062,1
0.537501563,0
0.537538688,1
0.537920313,0
0.537957062,1
0.538441562,0
0.538482563,1
0.538754250,0
0.538793562,1
0.538963125,0
0.539000875,1
0.539589563,0
0.539627938,1
0.539798438,0
0.539834938,1
0.540318750,0
0.540358563,1
0.540839125,0
0.540878750,1
0.541991438,0
0.542028063,1
0.542410188,0
0.542446875,1
0.542619000,0
0.542655187,1
0.582377375,0
0.582417875,1
0.584805187,0
0.584842875,1
0.585013250,0
0.585050062,1
0.585221187,0
0.585259312,1
0.585429250,0
0.585466750,1
0.585637250,0
0.585673438,1
0.585949063,0
0.585988437,1
0.586469000,0
0.586507875,1
0.586507937,0
0.586509938,1
0.586781062,0
0.586819875,1
0.587093125,0
0.587132125,1
0.587613188,0
0.587651313,1
0.587821188,0
0.587856438,1
0.587856500,0
0.587857875,1
0.588237062,0
0.588274875,1
0.588653125,0
0.588690625,1
0.589381062,0
0.589420562,1
0.589589250,0
0.589627000,1
0.590108938,0
0.590149438,1
0.590525063,0
0.590565062,1
0.590733188,0
0.590769875,1
0.591773062,0
0.591813125,1
0.592085000,0
0.592123437,1
0.592397188,0
0.592433437,1
0.622203562,0
0.622245875,1
0.624623438,0
0.624663437,1
0.624831625,0
0.624869750,1
0.625039625,0
0.625075625,1
0.625247563,0
0.625285625,1
0.625455563,0
0.625493750,1
0.625767500,0
0.625805562,1
0.626079437,0
0.626118938,1
0.626391438,0
0.626431813,1
0.626599563,0
0.626638000,1
0.626911375,0
0.626951562,1
0.627119563,0
0.627159062,1
0.627639625,0
0.627674687,1
0.627674750,0
0.627676187,1
0.628055500,0
0.628093563,1
0.629199313,0
0.629239062,1
0.629823250,0
0.629863813,1
0.652556438,0
0.652597625,1
0.654984187,0
0.655022813,1
0.655192250,0
0.655231625,1
0.655400250,0
0.655439875,1
0.655608312,0
0.655645812,1
0.655816313,0
0.655853250,1
0.656128188,0
0.656167250,1
0.656440125,0
0.656480562,1
0.656856250,0
0.656894312,1
0.657384063,0
0.657423312,1
0.657592125,0
0.657629375,1
0.658113813,0
0.658151250,1
0.658529687,0
0.658566250,1
0.658946812,0
0.658983563,1
0.659154812,0
0.659192625,1
0.659674062,0
0.659714375,1
0.659882188,0
0.659920687,1
0.660299375,0
0.660335000,1
0.660922000,0
0.660961563,1
0.662276625,0
0.662315375,1
0.663005188,0
0.663043750,1
0.702301813,0
0.702343188,1
0.704737500,0
0.704776062,1
0.704945687,0
0.704982375,1
0.705153625,0
0.705191313,1
0.705361687,0
0.705398562,1
0.705569563,0
0.705607125,1
0.705985437,0
0.706025812,1
0.706297437,0
0.706337750,1
0.706609500,0
0.706648500,1
0.706817563,0
0.706856250,1
0.707129500,0
0.707168187,1
0.707337625,0
0.707374813,1
0.707857562,0
0.707895375,1
0.708273438,0
0.708313625,1
0.709417375,0
0.709457750,1
0.709937313,0
0.709978750,1
0.710249563,0
0.710287563,1
0.732446625,0
0.732488438,1
0.734866562,0
0.734907063,1
0.735074688,0
0.735112813,1
0.735282750,0
0.735318687,1
0.735490688,0
0.735527125,1
0.735698688,0
0.735735750,1
0.736010625,0
0.736048375,1
0.736322563,0
0.736362188,1
0.736738750,0
0.736775375,1
0.737198688,0
0.737238250,1
0.737405500,0
0.737444688,1
0.737922375,0
0.737959750,1
0.738335813,0
0.738376438,1
0.739473125,0
0.739512750,1
0.740300125,0
0.740339500,1
0.740610250,0
0.740650438,1
0.741334188,0
0.741370875,1
0.741747562,0
0.741785375,1
0.742264438,0
0.742303313,1
0.742471312,0
0.742508562,1
0.782319688,0
0.782362312,1
0.784739750,0
0.784777625,1
0.784947813,0
0.784985125,1
0.785155812,0
0.785194562,1
0.785363812,0
0.785403125,1
0.785571812,0
0.785609812,1
0.785883688,0
0.785923750,1
0.786195688,0
0.786234063,1
0.786507750,0
0.786546312,1
0.786715813,0
0.786753500,1
0.787027687,0
0.787067688,1
0.787339812,0
0.787379125,1
0.787755875,0
0.787792625,1
0.788171750,0
0.788209562,1
0.789315563,0
0.789355812,1
0.789523750,0
0.789564125,1
0.789939625,0
0.789979063,1
0.812441063,0
0.812482000,1
0.814868812,0
0.814908375,1
0.815076937,0
0.815114187,1
0.815284875,0
0.815323438,1
0.815492875,0
0.815531938,1
0.815700875,0
0.815740000,1
0.816012813,0
0.816050687,1
0.816324812,0
0.816362875,1
0.816740875,0
0.816778875,1
0.817267500,0
0.817308000,1
0.817581375,0
0.817618188,1
0.817999875,0
0.818036750,1
0.818521250,0
0.818562062,1
0.818833937,0
0.818872500,1
0.819042750,0
0.819078750,1
0.819772875,0
0.819814062,1
0.819981750,0
0.820020063,1
0.820502000,0
0.820542000,1
0.820918562,0
0.820957063,1
0.822070625,0
0.822108063,1
0.822489313,0
0.822526437,1
0.822698125,0
0.822735062,1
0.862322062,0
0.862364687,1
0.864741937,0
0.864782562,1
0.864950062,0
0.864988563,1
0.865158063,0
0.865196188,1
0.865366063,0
0.865404562,1
0.865574063,0
0.865611500,1
0.865885937,0
0.865925313,1
0.866197937,0
0.866238000,1
0.866509938,0
0.866549313,1
0.866717938,0
0.866755938,1
0.867029938,0
0.867068188,1
0.867550062,0
0.867587438,1
0.867758062,0
0.867794875,1
0.868173938,0
0.868213625,1
0.869317812,0
0.869359875,1
0.869733813,0
0.869774313,1
0.869941938,0
0.869980312,1
0.892443250,0
0.892482875,1
0.894878875,0
0.894920625,1
0.895087000,0
0.895126625,1
0.895295000,0
0.895331875,1
0.895503063,0
0.895540500,1
0.895710937,0
0.895749125,1
0.896022875,0
0.896063938,1
0.896334813,0
0.896375125,1
0.896751063,0
0.896788375,1
0.897486438,0
0.897526125,1
0.898011000,0
0.898046688,1
0.898220250,0
0.898257125,1
0.898638687,0
0.898678063,1
0.899056125,0
0.899095813,1
0.899265375,0
0.899302562,1
0.899996000,0
0.900035563,1
0.900310562,0
0.900347312,1
0.901251500,0
0.901290812,1
0.902612875,0
0.902653313,1
0.902822313,0
0.902858500,1
0.902858562,0
0.902860125,1
0.903447688,0
0.903489312,1
0.942332063,0
0.942374812,1
0.944752062,0
0.944791938,1
0.944960062,0
0.944998688,1
0.945168125,0
0.945208313,1
0.945376125,0
0.945416188,1
0.945584125,0
0.945624563,1
0.945895938,0
0.945936062,1
0.945936125,0
0.945939063,1
0.946208000,0
0.946248625,1
0.946520000,0
0.946562438,1
0.946728125,0
0.946767750,1
0.947039938,0
0.947081375,1
0.947248063,0
0.947288750,1
0.947768063,0
0.947807625,1
0.948184062,0
0.948224313,1
0.949327812,0
0.949370375,1
0.949951875,0
0.949993625,1
0.972469062,0
0.972512812,1
0.974904688,0
0.974946563,1
0.975112813,0
0.975152062,1
0.975320875,0
0.975359875,1
0.975528875,0
0.975567312,1
0.975736875,0
0.975776125,1
0.976048687,0
0.976090062,1
0.976360688,0
0.976403250,1
0.976776875,0
0.976815250,1
0.977411375,0
0.977454625,1
0.977621000,0
0.977661812,1
0.978146312,0
0.978185125,1
0.978565187,0
0.978604687,1
0.978985250,0
0.979022938,1
0.979194688,0
0.979233375,1
0.979717625,0
0.979757875,1
0.979927187,0
0.979967750,1
0.980347250,0
0.980383500,1
0.980870187,0
0.980910125,1
0.982130250,0
0.982170563,1
0.982863812,0
0.982906000,1
1.022405250,0
1.022447375,1
1.024840812,0
1.024879750,1
1.025048875,0
1.025088688,1
1.025256938,0
1.025296750,1
1.025465000,0
1.025503688,1
1.025672937,0
1.025710750,1
1.025984875,0
1.026025125,1
1.026296813,0
1.026337375,1
1.026608875,0
1.026649313,1
1.026816875,0
1.026858062,1
1.027128875,0
1.027170375,1
1.027336875,0
1.027375938,1
1.027856813,0
1.027896625,1
1.028272687,0
1.028316250,1
1.029416625,0
1.029459563,1
1.029936688,0
1.029979125,1
1.030248937,0
1.030286875,1
1.052382938,0
1.052426000,1
1.052426062,0
1.052427500,1
1.054802875,0
1.054842625,1
1.055011000,0
1.055050438,1
1.055219000,0
1.055259375,1
1.055427000,0
1.055466187,1
1.055634938,0
1.055674187,1
1.055674250,0
1.055676250,1
1.055946875,0
1.055989312,1
1.056258875,0
1.056300312,1
1.056675000,0
1.056713812,1
1.057168188,0
1.057210562,1
1.057375063,0
1.057413875,1
1.057891875,0
1.057932625,1
1.058305375,0
1.058347062,1
1.059442688,0
1.059482875,1
1.060269500,0
1.060313250,1
1.060579750,0
1.060620500,1
1.061303687,0
1.061340500,1
1.061717063,0
1.061757750,1
1.062233938,0
1.062273125,1
1.062440812,0
1.062479687,1
1.102472000,0
1.102514500,1
1.104915188,0
1.104915250,1
1.104915438,0
1.104956250,1
1.105123625,0
1.105163563,1
1.105331625,0
1.105370125,1
1.105539625,0
1.105578125,1
1.105747625,0
1.105784625,1
1.105784687,0
1.105785875,1
1.106059563,0
1.106100500,1
1.106371437,0
1.106413250,1
1.106683500,0
1.106725000,1
1.106891562,0
1.106932312,1
1.107307438,0
1.107349313,1
1.107619563,0
1.107659437,1
1.108035687,0
1.108073625,1
1.108451500,0
1.108490625,1
1.109595312,0
1.109639188,1
1.109803563,0
1.109844688,1
1.110219438,0
1.110260187,1
1.132440375,0
1.132482500,1
1.134860250,0
1.134900000,1
1.135068313,0
1.135105000,1
1.135105063,0
1.135106812,1
1.135276375,0
1.135314000,1
1.135484375,0
1.135521125,1
1.135692250,0
1.135731375,1
1.136004250,0
1.136043563,1
1.136316250,0
1.136356062,1
1.136732375,0
1.136770312,1
1.137362313,0
1.137403313,1
1.137676125,0
1.137714500,1
1.138094813,0
1.138132437,1
1.138616062,0
1.138657000,1
1.138928687,0
1.138969563,1
1.139137500,0
1.139176938,1
1.139763750,0
1.139802750,1
1.139972500,0
1.140011625,1
1.140492813,0
1.140533250,1
1.141013125,0
1.141053188,1
1.142165125,0
1.142204500,1
1.142583937,0
1.142620187,1
1.142792562,0
1.142829438,1
1.182352688,0
1.182398188,1
1.184764875,0
1.184804000,1
1.184972937,0
1.185011063,1
1.185180937,0
1.185220437,1
1.185388937,0
1.185428062,1
1.185596937,0
1.185636437,1
1.185908812,0
1.185950312,1
1.186428688,0
1.186471375,1
1.186740875,0
1.186779500,1
1.187052875,0
1.187093875,1
1.187572937,0
1.187612437,1
1.187781000,0
1.187819375,1
1.188196812,0
1.188235125,1
1.188612875,0
1.188651813,1
1.189340813,0
1.189381562,1
1.189548937,0
1.189587437,1
1.190068687,0
1.190110063,1
1.190484750,0
1.190527062,1
1.190692875,0
1.190731812,1
1.191732750,0
1.191774312,1
1.192044687,0
1.192084937,1
1.192356938,0
1.192394625,1
1.222377625,0
1.222420562,1
1.224797500,0
1.224837187,1
1.225005563,0
1.225044312,1
1.225213500,0
1.225254000,1
1.225421563,0
1.225460437,1
1.225629500,0
1.225669062,1
1.225941437,0
1.225981375,1
1.226461312,0
1.226503062,1
1.226773437,0
1.226814188,1
1.227085375,0
1.227128063,1
1.227293563,0
1.227332062,1
1.227813562,0
1.227851625,1
1.228229438,0
1.228268687,1
1.228645562,0
1.228682062,1
1.228853500,0
1.228891813,1
1.229373375,0
1.229415563,1
1.229581500,0
1.229619875,1
1.229997562,0
1.230036750,1
1.230517375,0
1.230557875,1
1.230725500,0
1.230762813,1
1.231037437,0
1.231076250,1
1.231765375,0
1.231807312,1
1.232285250,0
1.232326375,1
1.232493438,0
1.232533625,1
1.262211625,0
1.262254375,1
1.264631562,0
1.264671062,1
1.264839625,0
1.264877750,1
1.265047625,0
1.265087875,1
1.265255625,0
1.265295562,1
1.265463625,0
1.265503125,1
1.265775563,0
1.265814000,1
1.265814063,0
1.265816625,1
1.266295437,0
1.266338313,1
1.266607500,0
1.266647125,1
1.266919500,0
1.266959938,1
1.267127625,0
1.267167875,1
1.267647563,0
1.267688125,1
1.268063437,0
1.268104125,1
1.269207375,0
1.269251437,1
1.270351375,0
1.270394187,1
1.271495562,0
1.271534187,1
1.272015437,0
1.272054688,1
1.272327625,0
1.272365625,1
1.302460000,0
1.302505063,1
1.304895750,0
1.304936250,1
1.305103875,0
1.305141375,1
1.305311813,0
1.305350500,1
1.305519875,0
1.305558562,1
1.305727875,0
1.305765875,1
1.306039812,0
1.306079688,1
1.306559625,0
1.306600562,1
1.306871687,0
1.306914125,1
1.307287687,0
1.307328812,1
1.307599875,0
1.307639500,1
1.308015938,0
1.308053188,1
1.308431750,0
1.308471063,1
1.308743750,0
1.308781437,1
1.308951812,0
1.308989687,1
1.309575687,0
1.309617312,1
1.309783813,0
1.309824312,1
1.310303562,0
1.310345625,1
1.310719625,0
1.310761250,1
1.310927812,0
1.310966500,1
1.311239812,0
1.311279250,1
1.311863750,0
1.311904500,1
1.312175750,0
1.312216188,1
1.312383813,0
1.312421062,1
1.342420250,0
1.342463812,1
1.344855875,0
1.344895938,1
1.345063937,0
1.345102187,1
1.345271937,0
1.345311250,1
1.345480000,0
1.345516938,1
1.345687937,0
1.345728125,1
1.345999875,0
1.346040563,1
1.346311875,0
1.346350563,1
1.346350625,0
1.346351750,1
1.346623813,0
1.346665625,1
1.346831937,0
1.346871938,1
1.347143812,0
1.347186938,1
1.347663937,0
1.347702250,1
1.347871937,0
1.347911500,1
1.348287875,0
1.348328063,1
1.349431688,0
1.349472187,1
1.349847750,0
1.349890625,1
1.350055875,0
1.350097000,1
1.372484625,0
1.372527688,1
1.374904500,0
1.374946063,1
1.375112687,0
1.375151938,1
1.375320687,0
1.375358562,1
1.375528625,0
1.375566188,1
1.375736625,0
1.375776563,1
1.376048625,0
1.376089188,1
1.376360500,0
1.376401812,1
1.376776688,0
1.376813562,1
1.377514000,0
1.377555500,1
1.378038875,0
1.378075500,1
1.378248000,0
1.378286312,1
1.378770562,0
1.378811812,1
1.379190250,0
1.379226750,1
1.379504562,0
1.379543688,1
1.380027000,0
1.380067687,1
1.380341188,0
1.380377313,1
1.381385375,0
1.381426375,1
1.382644063,0
1.382685063,1
1.422206500,0
1.422250938,1
1.424618563,0
1.424659188,1
1.424826625,0
1.424866812,1
1.425034625,0
1.425073500,1
1.425242625,0
1.425282375,1
1.425450687,0
1.425489375,1
1.425762500,0
1.425804062,1
1.426074500,0
1.426115625,1
1.426386563,0
1.426427000,1
1.426594625,0
1.426633063,1
1.426906562,0
1.426947750,1
1.427114688,0
1.427152875,1
1.427634750,0
1.427671437,1
1.428050562,0
1.428089250,1
1.429194375,0
1.429237750,1
1.429818438,0
1.429859000,1
1.452368813,0
1.452411000,1
1.454780688,0
1.454821062,1
1.454988875,0
1.455026875,1
1.455196875,0
1.455235688,1
1.455404750,0
1.455443625,1
1.455612813,0
1.455651812,1
1.455651875,0
1.455652687,1
1.456028687,0
1.456070313,1
1.456340688,0
1.456379625,1
1.456379687,0
1.456382250,1
1.456756938,0
1.456794062,1
1.457390375,0
1.457432312,1
1.457599937,0
1.457640000,1
1.458125312,0
1.458163125,1
1.458648125,0
1.458689062,1
1.459068375,0
1.459104875,1
1.459277750,0
1.459315062,1
1.459800688,0
1.459840375,1
1.460010188,0
1.460046938,1
1.460430250,0
1.460468312,1
1.461057312,0
1.461097312,1
1.462421625,0
1.462461625,1
1.463155187,0
1.463193563,1
1.502369500,0
1.502411938,1
1.504781500,0
1.504822687,1
1.504989625,0
1.505029625,1
1.505197625,0
1.505237063,1
1.505405625,0
1.505444625,1
1.505613625,0
1.505650375,1
1.505925500,0
1.505965063,1
1.506237437,0
1.506278938,1
1.506549437,0
1.506589875,1
1.506757500,0
1.506799125,1
1.507069437,0
