Time [s],Channel 7
3.056229375,1
3.056394562,0
3.056436437,1
3.056706375,0
3.056750562,1
3.057018312,0
3.057064313,1
3.057434437,0
3.057476687,1
3.057960625,0
3.058005375,1
3.058170250,0
3.058213563,1
3.058695625,0
3.058737000,1
3.059114437,0
3.059157687,1
3.059534688,0
3.059575125,1
3.059744063,0
3.059786000,1
3.060475375,0
3.060520063,1
3.060685000,0
3.060727500,1
3.061105062,0
3.061147375,1
3.061628000,0
3.061674688,1
3.062784125,0
3.062826000,1
3.063517750,0
3.063562812,1
3.102248250,0
3.102295125,1
3.104683812,0
3.104728250,1
3.104891938,0
3.104935500,1
3.105100000,0
3.105144250,1
3.105307938,0
3.105348938,1
3.105516000,0
3.105556813,1
3.105931875,0
3.105976500,1
3.106243875,0
3.106288563,1
3.106555750,0
3.106601250,1
3.106763937,0
3.106807750,1
3.107075813,0
3.107122438,1
3.107283938,0
3.107326688,1
3.107803812,0
3.107848312,1
3.108219812,0
3.108265375,1
3.109363688,0
3.109409625,1
3.109883813,0
3.109928813,1
3.110196000,0
3.110238563,1
3.132345813,0
3.132392563,1
3.134773625,0
3.134817187,1
3.134981687,0
3.135023375,1
3.135189625,0
3.135233875,1
3.135397687,0
3.135440625,1
3.135605688,0
3.135648875,1
3.135917625,0
3.135963312,1
3.136229563,0
3.136274000,1
3.136645625,0
3.136688250,1
3.137124875,0
3.137169875,1
3.137331625,0
3.137374000,1
3.137848562,0
3.137893688,1
3.138261937,0
3.138308875,1
3.139399250,0
3.139442563,1
3.140226250,0
3.140272313,1
3.140536438,0
3.140582250,1
3.141260250,0
3.141303312,1
3.141673687,0
3.141716500,1
3.142190563,0
3.142236500,1
3.142397375,0
3.142440313,1
3.182370188,0
3.182417250,1
3.184797937,0
3.184841313,1
3.185006062,0
3.185050313,1
3.185214000,0
3.185257813,1
3.185422062,0
3.185464562,1
3.185630063,0
3.185671875,1
3.185942000,0
3.185986750,1
3.186253938,0
3.186300688,1
3.186565938,0
3.186610813,1
3.186774063,0
3.186817750,1
3.187085938,0
3.187129188,1
3.187398062,0
3.187439813,1
3.187814125,0
3.187855938,1
3.188229938,0
3.188274250,1
3.189373687,0
3.189422313,1
3.189582000,0
3.189626188,1
3.189997875,0
3.190045062,1
3.212379500,0
3.212427375,1
3.214807313,0
3.214852625,1
3.215015312,0
3.215059750,1
3.215223375,0
3.215266812,1
3.215431375,0
3.215473875,1
3.215639313,0
3.215683000,1
3.215951187,0
3.215997375,1
3.216263250,0
3.216309312,1
3.216679375,0
3.216721812,1
3.217309687,0
3.217356375,1
3.217623563,0
3.217665063,1
3.218042188,0
3.218084375,1
3.218459688,0
3.218504438,1
3.218772250,0
3.218818000,1
3.218981125,0
3.219024812,1
3.219607438,0
3.219652562,1
3.219816375,0
3.219858687,1
3.220336562,0
3.220380688,1
3.220753063,0
3.220800437,1
3.222008938,0
3.222054875,1
3.222427750,0
3.222468688,1
3.222636562,0
3.222677375,1
3.262221063,0
3.262269438,1
3.264641000,0
3.264685188,1
3.264849125,0
3.264892125,1
3.265057188,0
3.265099312,1
3.265265125,0
3.265307187,1
3.265473125,0
3.265517375,1
3.265785000,0
3.265831313,1
3.266096937,0
3.266140875,1
3.266409000,0
3.266455812,1
3.266617062,0
3.266661250,1
3.266928937,0
3.266974687,1
3.267449125,0
3.267489000,1
3.267657125,0
3.267699375,1
3.268073063,0
3.268117063,1
3.269216875,0
3.269263062,1
3.269632875,0
3.269680375,1
3.269841062,0
3.269883937,1
3.269884000,0
3.269886062,1
3.292485688,0
3.292532937,1
3.294897750,0
3.294941875,1
3.295105813,0
3.295148063,1
3.295313875,0
3.295355875,1
3.295521750,0
3.295563375,1
3.295729875,0
3.295771563,1
3.296041750,0
3.296085625,1
3.296353687,0
3.296398313,1
3.296769875,0
3.296810438,1
3.297300625,0
3.297345000,1
3.297828813,0
3.297868563,1
3.298039375,0
3.298081563,1
3.298565250,0
3.298611687,1
3.298985375,0
3.299029812,1
3.299195000,0
3.299237125,1
3.299405250,0
3.299448313,1
3.299825125,0
3.299871562,1
3.301194687,0
3.301241563,1
3.302461563,0
3.302504938,1
3.303195875,0
3.303240188,1
3.342406000,0
3.342455125,1
3.344833813,0
3.344879000,1
3.345042000,0
3.345084562,1
3.345250000,0
3.345292062,1
3.345457937,0
3.345500125,1
3.345665875,0
3.345709125,1
3.345977875,0
3.346021062,1
3.346289812,0
3.346335250,1
3.346601812,0
3.346648625,1
3.346809938,0
3.346854062,1
3.347121813,0
3.347169188,1
3.347329938,0
3.347372250,1
3.347849937,0
3.347892438,1
3.348265875,0
3.348309438,1
3.349409688,0
3.349457312,1
3.350033687,0
3.350083000,1
3.372454750,0
3.372506000,1
3.374882500,0
3.374928125,1
3.375090625,0
3.375135125,1
3.375298687,0
3.375342000,1
3.375506688,0
3.375549000,1
3.375714625,0
3.375756438,1
3.376026562,0
3.376071562,1
3.376338500,0
3.376385688,1
3.376754688,0
3.376797063,1
3.377285375,0
3.377331813,1
3.377494875,0
3.377540812,1
3.378020312,0
3.378060812,1
3.378543188,0
3.378587688,1
3.378963312,0
3.379006687,1
3.379172688,0
3.379216937,1
3.379799812,0
3.379848562,1
3.380009375,0
3.380055313,1
3.380429500,0
3.380472062,1
3.380952437,0
3.380999000,1
3.382108250,0
3.382153437,1
3.382841875,0
3.382888063,1
3.422367313,0
3.422416625,1
3.424795062,0
3.424841312,1
3.425003188,0
3.425047688,1
3.425211125,0
3.425256937,1
3.425419125,0
3.425464312,1
3.425627125,0
3.425671813,1
3.425939000,0
3.425986375,1
3.426251062,0
3.426299000,1
3.426563063,0
3.426608187,1
3.426771125,0
3.426816188,1
3.427083000,0
3.427130562,1
3.427291125,0
3.427336000,1
3.427811000,0
3.427856938,1
3.428227000,0
3.428273562,1
3.429370813,0
3.429421125,1
3.429890938,0
3.429938875,1
3.430203125,0
3.430245250,1
3.452384438,0
3.452433313,1
3.454812250,0
3.454857937,1
3.455020375,0
3.455065312,1
3.455228375,0
3.455272375,1
3.455436250,0
3.455480812,1
3.455644250,0
3.455688312,1
3.455956250,0
3.456003687,1
3.456268250,0
3.456316563,1
3.456684375,0
3.456726625,1
3.457197687,0
3.457246125,1
3.457404438,0
3.457449875,1
3.457921375,0
3.457967125,1
3.458334750,0
3.458385187,1
3.459472000,0
3.459520250,1
3.460299062,0
3.460348000,1
3.460609187,0
3.460657562,1
3.461333125,0
3.461376313,1
3.461746375,0
3.461793313,1
3.462263313,0
3.462311000,1
3.462470312,0
3.462514937,1
3.502218125,0
3.502269875,1
3.504630312,0
3.504679063,1
3.504838312,0
3.504885063,1
3.505046313,0
3.505091812,1
3.505254375,0
3.505298500,1
3.505462313,0
3.505507062,1
3.505774250,0
3.505822938,1
3.506086187,0
3.506135000,1
3.506398187,0
3.506444688,1
3.506606375,0
3.506652063,1
3.507022125,0
3.507072125,1
3.507334375,0
3.507377125,1
3.507750312,0
3.507794125,1
3.508166188,0
3.508211125,1
3.508211188,0
3.508213313,1
3.509310062,0
3.509359813,1
3.509518313,0
3.509566313,1
3.509934000,0
3.509984563,1
3.532474875,0
3.532528500,1
3.534910500,0
3.534958875,1
3.535118687,0
3.535163938,1
3.535326688,0
3.535371313,1
3.535534625,0
3.535578688,1
3.535742625,0
3.535789250,1
3.536054562,0
3.536102000,1
3.536366563,0
3.536415250,1
3.536782688,0
3.536826750,1
3.537312937,0
3.537361125,1
3.537628938,0
3.537673563,1
3.538050437,0
3.538095875,1
3.538679812,0
3.538726937,1
3.538994563,0
3.539043313,1
3.539204875,0
3.539250062,1
3.539939875,0
3.539986625,1
3.539986687,0
3.539987875,1
3.540150188,0
3.540197313,1
3.540674000,0
3.540725875,1
3.541197937,0
3.541249688,1
3.542566938,0
3.542618062,1
3.542988687,0
3.543033562,1
3.543198875,0
3.543243250,1
3.583138875,0
3.583191000,1
3.585574687,0
3.585622687,1
3.585782813,0
3.585828250,1
3.585990812,0
3.586037500,1
3.586198813,0
3.586246500,1
3.586406750,0
3.586454063,1
3.586822625,0
3.586872250,1
3.587134625,0
3.587184812,1
3.587446625,0
3.587498313,1
3.587654688,0
3.587702625,1
3.587966625,0
3.588015125,1
3.588486812,0
3.588530125,1
3.588694812,0
3.588740375,1
3.589110625,0
3.589159688,1
3.590254438,0
3.590303625,1
3.590303688,0
3.590307812,1
3.590670563,0
3.590721750,1
3.590878750,0
3.590924438,1
3.612261125,0
3.612316687,1
3.614689000,0
3.614740813,1
3.614897062,0
3.614945500,1
3.615105125,0
3.615151000,1
3.615313125,0
3.615358125,1
3.615521063,0
3.615567875,1
3.615833000,0
3.615881875,1
3.616144938,0
3.616195875,1
3.616561187,0
3.616606125,1
3.617189375,0
3.617242812,1
3.617714063,0
3.617760250,1
3.617923188,0
3.617969187,1
3.618445438,0
3.618495875,1
3.618759875,0
3.618806125,1
3.618968937,0
3.619016812,1
3.619908500,0
3.619959375,1
3.621060125,0
3.621112625,1
3.622422500,0
3.622470250,1
3.622631812,0
3.622677813,1
3.622944875,0
3.622992937,1
3.662381750,0
3.662437312,1
3.664809375,0
3.664861875,1
3.665017563,0
3.665063562,1
3.665063625,0
3.665065438,1
3.665225625,0
3.665275250,1
3.665433563,0
3.665482187,1
3.665641562,0
3.665688750,1
3.665953437,0
3.666003500,1
3.666265437,0
3.666316125,1
3.666577437,0
3.666625063,1
3.666625125,0
3.666627500,1
3.666785625,0
3.666833313,1
3.667097500,0
3.667147813,1
3.667305563,0
3.667352437,1
3.667825625,0
3.667871625,1
3.668241500,0
3.668292313,1
3.669385313,0
3.669440312,1
3.670009375,0
3.670062812,1
3.692231937,0
3.692287938,1
3.694651750,0
3.694702250,1
3.694859937,0
3.694907063,1
3.695067938,0
3.695114562,1
3.695275875,0
3.695325313,1
3.695483875,0
3.695532375,1
3.695795813,0
3.695842125,1
3.695842187,0
3.695845063,1
3.696107813,0
3.696157938,1
3.696523937,0
3.696569500,1
3.697051000,0
3.697102188,1
3.697260562,0
3.697310625,1
3.697785812,0
3.697833187,1
3.698308687,0
3.698362313,1
3.698728875,0
3.698775063,1
3.698938375,0
3.698983812,1
3.699461312,0
3.699511188,1
3.699670812,0
3.699718063,1
3.700090813,0
3.700137250,1
3.700717937,0
3.700772312,1
3.702082187,0
3.702132938,1
3.702815750,0
3.702865750,1
3.742145875,0
3.742202063,1
3.744573813,0
3.744623375,1
3.744781875,0
3.744829875,1
3.744989938,0
3.745036750,1
3.745197937,0
3.745245250,1
3.745405875,0
3.745454188,1
3.745717813,0
3.745768688,1
3.746237687,0
3.746289813,1
3.746549750,0
3.746601812,1
3.746861750,0
3.746914563,1
3.747069812,0
3.747119563,1
3.747589750,0
3.747641250,1
3.748005688,0
3.748057750,1
3.749149562,0
3.749202125,1
3.750293563,0
3.750347125,1
3.751437812,0
3.751487813,1
3.751957688,0
3.752009000,1
3.752269875,0
3.752316313,1
3.782219625,0
3.782276125,1
3.784647375,0
3.784697813,1
3.784855438,0
3.784903750,1
3.785063562,0
3.785110250,1
3.785271563,0
3.785318812,1
3.785479562,0
3.785528375,1
3.785791375,0
3.785841562,1
3.786311250,0
3.786364813,1
3.786623313,0
3.786675312,1
3.786935375,0
3.786988437,1
3.787247563,0
3.787296562,1
3.787663563,0
3.787709813,1
3.788079312,0
3.788130563,1
3.788391312,0
3.788441875,1
3.788599375,0
3.788649562,1
3.789223312,0
3.789274375,1
3.789431500,0
3.789478875,1
3.789951312,0
3.790002750,1
3.790367312,0
3.790421500,1
3.790575437,0
3.790623437,1
3.790887500,0
3.790934500,1
3.791511312,0
3.791561812,1
3.791823375,0
3.791875313,1
3.792031375,0
3.792082500,1
3.822157750,0
3.822213500,1
3.824577625,0
3.824628563,1
3.824785750,0
3.824833438,1
3.824993750,0
3.825042875,1
3.825201750,0
3.825252312,1
3.825409688,0
3.825458250,1
3.825721563,0
3.825774375,1
3.826241562,0
3.826297250,1
3.826553625,0
3.826605438,1
3.826865563,0
3.826917813,1
3.827385688,0
3.827433688,1
3.827593687,0
3.827643125,1
3.828009625,0
3.828060687,1
3.828425563,0
3.828478625,1
3.829153625,0
3.829203625,1
3.829361688,0
3.829411063,1
3.829881500,0
3.829934938,1
3.830297438,0
3.830351563,1
3.830505625,0
3.830555313,1
3.831441625,0
3.831491375,1
3.831753500,0
3.831805563,1
3.832065625,0
3.832115500,1
3.862199813,0
3.862260062,1
3.864627562,0
3.864679938,1
3.864835687,0
3.864883687,1
3.864883750,0
3.864886500,1
3.865043500,0
3.865093375,1
3.865251687,0
3.865300500,1
3.865459750,0
3.865509187,1
3.865771562,0
3.865824313,1
3.866291438,0
3.866347063,1
3.866603562,0
3.866658625,1
3.866915500,0
3.866967625,1
3.867123687,0
3.867173500,1
3.867173563,0
3.867174438,1
3.867643750,0
3.867691313,1
3.868059563,0
3.868112125,1
3.868475625,0
3.868522250,1
3.868522313,0
3.868523500,1
3.868683687,0
3.868733500,1
3.869203437,0
3.869256375,1
3.869411625,0
3.869461625,1
3.869827687,0
3.869874500,1
3.870347500,0
3.870398563,1
3.870555625,0
3.870604375,1
3.870867688,0
3.870917187,1
3.871491625,0
3.871542812,1
3.872011500,0
3.872067937,1
3.872219625,0
3.872270562,1
3.902296938,0
3.902354687,1
3.904724750,0
3.904776625,1
3.904932937,0
3.904982125,1
3.905140938,0
3.905191500,1
3.905348875,0
3.905400125,1
3.905556938,0
3.905606812,1
3.905868875,0
3.905921938,1
3.906180813,0
3.906232812,1
3.906492750,0
3.906546437,1
3.906700938,0
3.906750437,1
3.907012750,0
3.907067000,1
3.907220812,0
3.907272063,1
3.907740813,0
3.907792875,1
3.908156750,0
3.908210750,1
3.909300625,0
3.909358812,1
3.909820687,0
3.909874125,1
3.910132813,0
3.910182875,1
3.932449688,0
3.932510188,1
3.934877500,0
3.934930750,1
3.935085625,0
3.935136875,1
3.935293563,0
3.935345000,1
3.935501625,0
3.935552062,1
3.935709625,0
3.935758125,1
3.936021437,0
3.936074875,1
3.936333500,0
3.936388062,1
3.936749563,0
3.936799750,1
3.937306875,0
3.937362125,1
3.937513688,0
3.937566125,1
3.938030625,0
3.938084875,1
3.938444000,0
3.938499125,1
3.939581313,0
3.939633875,1
3.940408250,0
3.940463812,1
3.940718500,0
3.940772125,1
3.941442375,0
3.941489500,1
3.941855750,0
3.941906312,1
3.942372625,0
3.942426063,1
3.942579563,0
3.942630375,1
3.982377937,0
3.982438937,1
3.984797875,0
3.984850375,1
3.985005937,0
3.985057813,1
3.985213938,0
3.985265250,1
3.985422000,0
3.985473125,1
3.985629938,0
3.985680438,1
3.985941875,0
3.985995125,1
3.986253875,0
3.986308188,1
3.986565812,0
3.986619500,1
3.986774000,0
3.986824250,1
3.987085875,0
3.987139813,1
3.987397937,0
3.987448062,1
3.987813937,0
3.987862563,1
3.988229937,0
3.988282938,1
3.989373688,0
3.989431812,1
3.989581938,0
3.989635375,1
3.989997687,0
3.990054063,1
4.012379313,0
4.012436750,1
4.014799313,0
4.014852625,1
4.015007375,0
4.015058687,1
4.015215438,0
4.015265313,1
4.015423437,0
4.015473125,1
4.015631437,0
4.015683250,1
4.015943313,0
4.015996125,1
4.016255250,0
4.016310500,1
4.016671438,0
4.016720500,1
4.017196688,0
4.017253187,1
4.017510563,0
4.017561312,1
4.017929188,0
4.017977313,1
4.018346562,0
4.018400375,1
4.018659250,0
4.018714437,1
4.018868125,0
4.018919625,1
4.019494312,0
4.019547437,1
4.019703250,0
4.019754813,1
4.020223375,0
4.020280125,1
4.020639938,0
4.020696187,1
4.021792000,0
4.021843063,1
4.022210750,0
4.022257250,1
4.022419437,0
4.022469938,1
4.062205250,0
4.062266375,1
4.064633062,0
4.064686750,1
4.064841187,0
4.064893000,1
4.065049125,0
4.065100313,1
4.065257188,0
4.065308062,1
4.065465125,0
4.065515312,1
4.065777062,0
4.065831437,1
4.066089062,0
4.066144562,1
4.066401062,0
4.066454187,1
4.066609188,0
4.066661062,1
4.066921000,0
4.066975750,1
4.067441125,0
4.067490937,1
4.067649187,0
4.067698375,1
4.068065062,0
4.068116750,1
4.069208813,0
4.069265500,1
4.069624875,0
4.069681375,1
4.069833062,0
4.069885063,1
4.092469875,0
4.092531250,1
4.094889812,0
4.094942687,1
4.095097875,0
4.095148000,1
4.095305813,0
4.095358187,1
4.095513813,0
4.095564875,1
4.095721875,0
4.095771625,1
4.096033688,0
4.096089437,1
4.096345750,0
4.096399750,1
4.096761812,0
4.096811813,1
4.097289750,0
4.097345625,1
4.097814375,0
4.097864875,1
4.098023438,0
4.098073250,1
4.098544250,0
4.098598500,1
4.098961437,0
4.099015750,1
4.099170750,0
4.099221688,1
4.099796875,0
4.099852313,1
4.100526125,0
4.100583375,1
4.101151438,0
4.101209938,1
4.102513000,0
4.102567312,1
4.142168000,0
4.142222813,1
4.142222875,0
4.142226375,1
4.144588000,0
4.144642375,1
4.144796063,0
4.144847688,1
4.145004125,0
4.145055313,1
4.145212062,0
4.145262188,1
4.145420125,0
4.145470813,1
4.145731937,0
4.145785313,1
4.146044000,0
4.146098500,1
4.146356000,0
4.146411375,1
4.146564125,0
4.146617062,1
4.146876000,0
4.146929062,1
4.147084125,0
4.147134375,1
4.147604187,0
4.147654375,1
4.148020000,0
4.148072000,1
4.149163813,0
4.149221125,1
4.149787875,0
4.149844812,1
4.172377563,0
4.172438000,1
4.174797500,0
4.174849125,1
4.175005562,0
4.175056125,1
4.175213562,0
4.175265625,1
4.175421563,0
4.175472125,1
4.175629563,0
4.175680312,1
4.175941500,0
4.175996375,1
4.176253437,0
4.176306813,1
4.176669562,0
4.176720312,1
4.177195313,0
4.177252812,1
4.177404812,0
4.177456625,1
4.177930125,0
4.177979813,1
4.178348938,0
4.178403562,1
4.178769000,0
4.178819312,1
4.178978437,0
4.179028312,1
4.179501375,0
4.179555813,1
4.179710875,0
4.179761688,1
4.180131000,0
4.180179625,1
4.180653937,0
4.180710250,1
4.181914000,0
4.181969312,1
4.182647562,0
4.182700562,1
4.222203250,0
4.222261875,1
4.224631125,0
4.224684500,1
4.224839313,0
4.224889062,1
4.225047313,0
4.225094813,1
4.225094875,0
4.225097062,1
4.225255375,0
4.225305375,1
4.225463312,0
4.225514500,1
4.225775250,0
4.225828625,1
4.226087125,0
4.226140688,1
4.226399125,0
4.226455000,1
4.226607250,0
4.226659563,1
4.226919188,0
4.226974812,1
4.227127250,0
4.227179813,1
4.227647187,0
4.227701250,1
4.228063063,0
4.228119813,1
4.229206875,0
4.229263438,1
4.229727063,0
4.229782062,1
4.230039188,0
4.230089687,1
4.252412750,0
4.252472250,1
4.254832813,0
4.254887563,1
4.255040812,0
4.255092375,1
4.255248750,0
4.255299750,1
4.255456875,0
4.255506625,1
4.255664813,0
4.255715375,1
4.255976750,0
4.256031562,1
4.256288687,0
4.256344750,1
4.256704875,0
4.256752813,1
4.257173000,0
4.257227187,1
4.257379875,0
4.257430438,1
4.257896687,0
4.257948000,1
4.258310125,0
4.258367062,1
4.259447375,0
4.259500375,1
4.260274375,0
4.260329562,1
4.260584500,0
4.260638688,1
4.261308375,0
4.261356562,1
4.261721750,0
4.261774062,1
4.262238625,0
4.262291625,1
4.262445562,0
4.262497500,1
4.302270062,0
4.302329562,1
4.304697938,0
4.304750063,1
4.304906125,0
4.304957313,1
4.305114063,0
4.305164438,1
4.305322125,0
4.305371313,1
4.305530125,0
4.305579000,1
4.305945937,0
4.305999687,1
4.306258000,0
4.306310563,1
4.306569937,0
4.306623125,1
4.306778125,0
4.306828000,1
4.307090000,0
4.307141438,1
4.307402125,0
4.307453062,1
4.307818125,0
4.307867125,1
4.308234063,0
4.308284625,1
4.309377750,0
4.309435438,1
4.309586000,0
4.309638250,1
4.310001938,0
4.310055750,1
4.332422875,0
4.332481562,1
4.334850688,0
4.334899187,1
4.334899250,0
4.334902562,1
4.335058812,0
4.335110500,1
4.335266750,0
4.335315875,1
4.335474813,0
4.335524562,1
4.335682750,0
4.335733000,1
4.335994750,0
4.336048000,1
4.336306687,0
4.336360062,1
4.336722875,0
4.336772312,1
4.337356687,0
4.337411500,1
4.337672687,0
4.337719500,1
4.338094250,0
4.338143500,1
4.338619063,0
4.338674562,1
4.338933875,0
4.338988000,1
4.339144125,0
4.339194125,1
4.339879250,0
4.339934063,1
4.340089563,0
4.340139813,1
4.340613375,0
4.340666188,1
4.340666250,0
4.340668563,1
4.341242000,0
4.341297062,1
4.342611062,0
4.342665500,1
4.343032688,0
4.343080375,1
4.343242938,0
4.343292938,1
4.382311687,0
4.382369250,1
4.384723812,0
4.384776000,1
4.384931938,0
4.384982188,1
4.385139875,0
4.385189500,1
4.385347937,0
4.385396938,1
4.385556000,0
4.385606375,1
4.385867812,0
4.385920625,1
4.386179875,0
4.386234563,1
4.386491875,0
4.386544437,1
4.386699938,0
4.386751625,1
4.387011812,0
4.387062937,1
4.387532000,0
4.387579312,1
4.387739938,0
4.387786500,1
4.387786562,0
4.387789000,1
4.388155812,0
4.388207813,1
4.389299562,0
4.389354563,1
4.389715687,0
4.389771500,1
4.389923875,0
4.389975750,1
4.412242313,0
4.412299500,1
4.414670125,0
4.414721812,1
4.414878250,0
4.414926813,1
4.415086312,0
4.415134938,1
4.415294313,0
4.415342125,1
4.415502250,0
4.415551062,1
4.415814187,0
4.415865125,1
4.416126125,0
4.416176750,1
4.416542312,0
4.416589313,1
4.417172563,0
4.417226750,1
4.417697312,0
4.417744062,1
4.417906375,0
4.417955000,1
4.418428562,0
4.418481312,1
4.418742062,0
4.418791063,1
4.418950625,0
4.418998812,1
4.419264875,0
4.419312687,1
4.419681938,0
4.419733938,1
4.420411250,0
4.420465375,1
4.421036500,0
4.421093563,1
4.422294625,0
4.422347562,1
4.422503812,0
4.422552063,1
4.422552125,0
4.422553625,1
4.422816625,0
4.422869000,1
4.462164375,0
4.462222813,1
4.464607875,0
4.464660875,1
4.464816062,0
4.464864937,1
4.465024000,0
4.465072500,1
4.465232000,0
4.465282750,1
4.465439938,0
4.465488687,1
4.465751875,0
4.465803000,1
4.466063875,0
4.466116063,1
4.466375812,0
4.466429188,1
4.466583938,0
4.466634437,1
4.466895875,0
4.466949188,1
4.467103875,0
4.467155625,1
4.467624000,0
4.467671375,1
4.468039875,0
4.468090062,1
4.469183750,0
4.469240500,1
4.469807750,0
4.469862688,1
4.492413188,0
4.492471625,1
4.494841000,0
4.494893375,1
4.495049125,0
4.495098437,1
4.495257000,0
4.495307187,1
4.495465000,0
4.495514625,1
4.495673062,0
4.495722687,1
4.495984875,0
4.496037438,1
4.496296938,0
4.496351062,1
4.496713000,0
4.496762813,1
4.497237812,0
4.497291875,1
4.497447437,0
4.497494063,1
4.497494125,0
4.497496812,1
4.497972750,0
4.498020750,1
4.498391625,0
4.498441813,1
4.498811687,0
4.498860438,1
4.499021125,0
4.499071062,1
4.499544063,0
4.499596875,1
4.499753625,0
4.499802563,1
4.500173688,0
4.500222563,1
4.500696687,0
4.500747937,1
4.501852562,0
4.501903687,1
4.502586250,0
4.502637500,1
4.542333437,0
4.542389375,1
4.544761313,0
4.544812688,1
4.544969500,0
4.545017813,1
4.545177437,0
4.545228563,1
4.545385375,0
4.545435688,1
4.545593438,0
4.545642812,1
4.545905313,0
4.545957438,1
4.546217312,0
4.546269438,1
4.546529312,0
4.546581563,1
4.546737438,0
4.546787375,1
4.547049313,0
4.547102625,1
4.547257375,0
4.547308125,1
4.547777313,0
4.547827687,1
4.548193250,0
4.548246062,1
4.549337187,0
4.549389312,1
4.549389375,0
4.549392688,1
4.549857187,0
4.549910312,1
4.550169375,0
4.550218313,1
4.568320000,1
